protein1 protein2 combined_score
99287.STM4393 99287.STM3414 999
99287.STM3414 99287.STM4394 999
99287.STM4394 99287.STM3414 999
99287.STM3414 99287.STM4560 847
99287.STM4560 99287.STM3414 847
99287.STM3414 99287.STM4581 177
99287.STM4581 99287.STM3414 177
99287.STM3415 99287.STM3416 615
99287.STM3416 99287.STM3415 615
99287.STM3415 99287.STM3417 550
99287.STM3417 99287.STM3415 550
99287.STM3415 99287.STM3418 550
99287.STM3418 99287.STM3415 550
99287.STM3415 99287.STM3419 550
99287.STM3419 99287.STM3415 550
99287.STM3415 99287.STM3421 552
99287.STM3421 99287.STM3415 552
99287.STM3415 99287.STM3422 550
99287.STM3422 99287.STM3415 550
99287.STM3415 99287.STM3423 563
99287.STM3423 99287.STM3415 563
99287.STM3415 99287.STM3424 550
99287.STM3424 99287.STM3415 550
99287.STM3415 99287.STM3425 567
99287.STM3425 99287.STM3415 567
99287.STM3415 99287.STM3426 550
99287.STM3426 99287.STM3415 550
99287.STM3415 99287.STM3427 550
99287.STM3427 99287.STM3415 550
99287.STM3415 99287.STM3428 838
99287.STM3428 99287.STM3415 838
99287.STM3415 99287.STM3429 552
99287.STM3429 99287.STM3415 552
99287.STM3415 99287.STM3430 550
99287.STM3430 99287.STM3415 550
99287.STM3415 99287.STM3431 550
99287.STM3431 99287.STM3415 550
99287.STM3415 99287.STM3432 550
99287.STM3432 99287.STM3415 550
99287.STM3415 99287.STM3433 551
99287.STM3433 99287.STM3415 551
99287.STM3415 99287.STM3434 551
99287.STM3434 99287.STM3415 551
99287.STM3415 99287.STM3435 550
99287.STM3435 99287.STM3415 550
99287.STM3415 99287.STM3436 550
99287.STM3436 99287.STM3415 550
99287.STM3415 99287.STM3437 666
99287.STM3437 99287.STM3415 666
99287.STM3415 99287.STM3438 551
99287.STM3438 99287.STM3415 551
99287.STM3415 99287.STM3439 553
99287.STM3439 99287.STM3415 553
99287.STM3415 99287.STM3440 550
99287.STM3440 99287.STM3415 550
99287.STM3415 99287.STM3441 552
99287.STM3441 99287.STM3415 552
99287.STM3415 99287.STM3446 912
99287.STM3446 99287.STM3415 912
99287.STM3415 99287.STM3447 550
99287.STM3447 99287.STM3415 550
99287.STM3415 99287.STM3448 550
99287.STM3448 99287.STM3415 550
99287.STM3415 99287.STM3466 985
99287.STM3466 99287.STM3415 985
99287.STM3415 99287.STM3472 588
99287.STM3472 99287.STM3415 588
99287.STM3415 99287.STM3502 638
99287.STM3502 99287.STM3415 638
99287.STM3415 99287.STM3503 743
99287.STM3503 99287.STM3415 743
99287.STM3415 99287.STM3504 946
99287.STM3504 99287.STM3415 946
99287.STM3415 99287.STM3519 399
99287.STM3519 99287.STM3415 399
99287.STM3415 99287.STM3568 315
99287.STM3568 99287.STM3415 315
99287.STM3415 99287.STM3616 539
99287.STM3616 99287.STM3415 539
99287.STM3415 99287.STM3632 165
99287.STM3632 99287.STM3415 165
99287.STM3415 99287.STM3649 441
99287.STM3649 99287.STM3415 441
99287.STM3415 99287.STM3684 190
99287.STM3684 99287.STM3415 190
99287.STM3415 99287.STM3721 544
99287.STM3721 99287.STM3415 544
99287.STM3415 99287.STM3727 554
99287.STM3727 99287.STM3415 554
99287.STM3415 99287.STM3728 551
99287.STM3728 99287.STM3415 551
99287.STM3415 99287.STM3730 224
99287.STM3730 99287.STM3415 224
99287.STM3415 99287.STM3741 999
99287.STM3741 99287.STM3415 999
99287.STM3415 99287.STM3837 773
99287.STM3837 99287.STM3415 773
99287.STM3415 99287.STM3839 550
99287.STM3839 99287.STM3415 550
99287.STM3415 99287.STM3842 381
99287.STM3842 99287.STM3415 381
99287.STM3415 99287.STM3865 653
99287.STM3865 99287.STM3415 653
99287.STM3415 99287.STM3912 212
99287.STM3912 99287.STM3415 212
99287.STM3415 99287.STM3914 435
99287.STM3914 99287.STM3415 435
99287.STM3415 99287.STM3915 165
99287.STM3915 99287.STM3415 165
99287.STM3415 99287.STM3917 551
99287.STM3917 99287.STM3415 551
99287.STM3415 99287.STM3929 185
99287.STM3929 99287.STM3415 185
99287.STM3415 99287.STM3951 212
99287.STM3951 99287.STM3415 212
99287.STM3415 99287.STM3958 689
99287.STM3958 99287.STM3415 689
99287.STM3415 99287.STM3977 550
99287.STM3977 99287.STM3415 550
99287.STM3415 99287.STM3999 638
99287.STM3999 99287.STM3415 638
99287.STM3415 99287.STM4081 201
99287.STM4081 99287.STM3415 201
99287.STM3415 99287.STM4086 180
99287.STM4086 99287.STM3415 180
99287.STM3415 99287.STM4096 550
99287.STM4096 99287.STM3415 550
99287.STM3415 99287.STM4148 602
99287.STM4148 99287.STM3415 602
99287.STM3415 99287.STM4149 550
99287.STM4149 99287.STM3415 550
99287.STM3415 99287.STM4150 807
99287.STM4150 99287.STM3415 807
99287.STM3415 99287.STM4151 550
99287.STM4151 99287.STM3415 550
99287.STM3415 99287.STM4152 550
99287.STM4152 99287.STM3415 550
99287.STM3415 99287.STM4153 959
99287.STM4153 99287.STM3415 959
99287.STM3415 99287.STM4154 999
99287.STM4154 99287.STM3415 999
99287.STM3415 99287.STM4165 404
99287.STM4165 99287.STM3415 404
99287.STM3415 99287.STM4168 216
99287.STM4168 99287.STM3415 216
99287.STM3415 99287.STM4265 359
99287.STM4265 99287.STM3415 359
99287.STM3415 99287.STM4267 190
99287.STM4267 99287.STM3415 190
99287.STM3415 99287.STM4297 359
99287.STM4297 99287.STM3415 359
99287.STM3415 99287.STM4361 207
99287.STM4361 99287.STM3415 207
99287.STM3415 99287.STM4368 174
99287.STM4368 99287.STM3415 174
99287.STM3415 99287.STM4391 552
99287.STM4391 99287.STM3415 552
99287.STM3415 99287.STM4393 550
99287.STM4393 99287.STM3415 550
99287.STM3415 99287.STM4394 550
99287.STM4394 99287.STM3415 550
99287.STM3415 99287.STM4489 226
99287.STM4489 99287.STM3415 226
99287.STM3416 99287.STM3417 999
99287.STM3417 99287.STM3416 999
99287.STM3416 99287.STM3418 999
99287.STM3418 99287.STM3416 999
99287.STM3416 99287.STM3419 999
99287.STM3419 99287.STM3416 999
99287.STM3416 99287.STM3420 733
99287.STM3420 99287.STM3416 733
99287.STM3416 99287.STM3421 999
99287.STM3421 99287.STM3416 999
99287.STM3416 99287.STM3422 999
99287.STM3422 99287.STM3416 999
99287.STM3416 99287.STM3423 999
99287.STM3423 99287.STM3416 999
99287.STM3416 99287.STM3424 999
99287.STM3424 99287.STM3416 999
99287.STM3416 99287.STM3425 999
99287.STM3425 99287.STM3416 999
99287.STM3416 99287.STM3426 999
99287.STM3426 99287.STM3416 999
99287.STM3416 99287.STM3427 999
99287.STM3427 99287.STM3416 999
99287.STM3416 99287.STM3428 999
99287.STM3428 99287.STM3416 999
99287.STM3416 99287.STM3429 999
99287.STM3429 99287.STM3416 999
99287.STM3416 99287.STM3430 999
99287.STM3430 99287.STM3416 999
99287.STM3416 99287.STM3431 999
99287.STM3431 99287.STM3416 999
99287.STM3416 99287.STM3432 554
99287.STM3432 99287.STM3416 554
99287.STM3416 99287.STM3433 999
99287.STM3433 99287.STM3416 999
99287.STM3416 99287.STM3434 999
99287.STM3434 99287.STM3416 999
99287.STM3416 99287.STM3435 999
99287.STM3435 99287.STM3416 999
99287.STM3416 99287.STM3436 999
99287.STM3436 99287.STM3416 999
99287.STM3416 99287.STM3437 999
99287.STM3437 99287.STM3416 999
99287.STM3416 99287.STM3438 999
99287.STM3438 99287.STM3416 999
99287.STM3416 99287.STM3439 999
99287.STM3439 99287.STM3416 999
99287.STM3416 99287.STM3440 999
99287.STM3440 99287.STM3416 999
99287.STM3416 99287.STM3441 999
99287.STM3441 99287.STM3416 999
99287.STM3416 99287.STM3445 497
99287.STM3445 99287.STM3416 497
99287.STM3416 99287.STM3446 902
99287.STM3446 99287.STM3416 902
99287.STM3416 99287.STM3447 999
99287.STM3447 99287.STM3416 999
99287.STM3416 99287.STM3448 999
99287.STM3448 99287.STM3416 999
99287.STM3416 99287.STM3455 194
99287.STM3455 99287.STM3416 194
99287.STM3416 99287.STM3459 246
99287.STM3459 99287.STM3416 246
99287.STM3416 99287.STM3485 194
99287.STM3485 99287.STM3416 194
99287.STM3416 99287.STM3497 194
99287.STM3497 99287.STM3416 194
99287.STM3416 99287.STM3509 376
99287.STM3509 99287.STM3416 376
99287.STM3416 99287.STM3518 947
99287.STM3518 99287.STM3416 947
99287.STM3416 99287.STM3568 193
99287.STM3568 99287.STM3416 193
99287.STM3416 99287.STM3586 933
99287.STM3586 99287.STM3416 933
99287.STM3416 99287.STM3613 298
99287.STM3613 99287.STM3416 298
99287.STM3416 99287.STM3682 976
99287.STM3682 99287.STM3416 976
99287.STM3416 99287.STM3711 194
99287.STM3711 99287.STM3416 194
99287.STM3416 99287.STM3727 999
99287.STM3727 99287.STM3416 999
99287.STM3416 99287.STM3728 999
99287.STM3728 99287.STM3416 999
99287.STM3416 99287.STM3734 417
99287.STM3734 99287.STM3416 417
99287.STM3416 99287.STM3741 550
99287.STM3741 99287.STM3416 550
99287.STM3416 99287.STM3742 497
99287.STM3742 99287.STM3416 497
99287.STM3416 99287.STM3744 194
99287.STM3744 99287.STM3416 194
99287.STM3416 99287.STM3839 999
99287.STM3839 99287.STM3416 999
99287.STM3416 99287.STM3840 203
99287.STM3840 99287.STM3416 203
99287.STM3416 99287.STM3842 381
99287.STM3842 99287.STM3416 381
99287.STM3416 99287.STM3862 195
99287.STM3862 99287.STM3416 195
99287.STM3416 99287.STM3914 432
99287.STM3914 99287.STM3416 432
99287.STM3416 99287.STM3958 162
99287.STM3958 99287.STM3416 162
99287.STM3416 99287.STM3983 207
99287.STM3983 99287.STM3416 207
99287.STM3416 99287.STM4007 656
99287.STM4007 99287.STM3416 656
99287.STM3416 99287.STM4055 668
99287.STM4055 99287.STM3416 668
99287.STM3416 99287.STM4086 220
99287.STM4086 99287.STM3416 220
99287.STM3416 99287.STM4096 999
99287.STM4096 99287.STM3416 999
99287.STM3416 99287.STM4146 497
99287.STM4146 99287.STM3416 497
99287.STM3416 99287.STM4147 550
99287.STM4147 99287.STM3416 550
99287.STM3416 99287.STM4148 842
99287.STM4148 99287.STM3416 842
99287.STM3416 99287.STM4149 999
99287.STM4149 99287.STM3416 999
99287.STM3416 99287.STM4150 998
99287.STM4150 99287.STM3416 998
99287.STM3416 99287.STM4151 961
99287.STM4151 99287.STM3416 961
99287.STM3416 99287.STM4152 550
99287.STM4152 99287.STM3416 550
99287.STM3416 99287.STM4153 714
99287.STM4153 99287.STM3416 714
99287.STM3416 99287.STM4154 964
99287.STM4154 99287.STM3416 964
99287.STM3416 99287.STM4170 170
99287.STM4170 99287.STM3416 170
99287.STM3416 99287.STM4330 689
99287.STM4330 99287.STM3416 689
99287.STM3416 99287.STM4334 737
99287.STM4334 99287.STM3416 737
99287.STM3416 99287.STM4349 581
99287.STM4349 99287.STM3416 581
99287.STM3416 99287.STM4361 688
99287.STM4361 99287.STM3416 688
99287.STM3416 99287.STM4368 417
99287.STM4368 99287.STM3416 417
99287.STM3416 99287.STM4391 999
99287.STM4391 99287.STM3416 999
99287.STM3416 99287.STM4393 999
99287.STM4393 99287.STM3416 999
99287.STM3416 99287.STM4394 999
99287.STM4394 99287.STM3416 999
99287.STM3416 99287.STM4426 180
99287.STM4426 99287.STM3416 180
99287.STM3416 99287.STM4451 193
99287.STM4451 99287.STM3416 193
99287.STM3416 99287.STM4489 162
99287.STM4489 99287.STM3416 162
99287.STM3416 99287.STM4556 194
99287.STM4556 99287.STM3416 194
99287.STM3416 99287.STM4560 550
99287.STM4560 99287.STM3416 550
99287.STM3416 99287.STM4581 246
99287.STM4581 99287.STM3416 246
99287.STM3417 99287.STM3418 999
99287.STM3418 99287.STM3417 999
99287.STM3417 99287.STM3419 999
99287.STM3419 99287.STM3417 999
99287.STM3417 99287.STM3420 438
99287.STM3420 99287.STM3417 438
99287.STM3417 99287.STM3421 997
99287.STM3421 99287.STM3417 997
99287.STM3417 99287.STM3422 999
99287.STM3422 99287.STM3417 999
99287.STM3417 99287.STM3423 999
99287.STM3423 99287.STM3417 999
99287.STM3417 99287.STM3424 999
99287.STM3424 99287.STM3417 999
99287.STM3417 99287.STM3425 999
99287.STM3425 99287.STM3417 999
99287.STM3417 99287.STM3426 999
99287.STM3426 99287.STM3417 999
99287.STM3417 99287.STM3427 999
99287.STM3427 99287.STM3417 999
99287.STM3417 99287.STM3428 999
99287.STM3428 99287.STM3417 999
99287.STM3417 99287.STM3429 999
99287.STM3429 99287.STM3417 999
99287.STM3417 99287.STM3430 999
99287.STM3430 99287.STM3417 999
99287.STM3417 99287.STM3431 999
99287.STM3431 99287.STM3417 999
99287.STM3417 99287.STM3432 999
99287.STM3432 99287.STM3417 999
99287.STM3417 99287.STM3433 997
99287.STM3433 99287.STM3417 997
99287.STM3417 99287.STM3434 999
99287.STM3434 99287.STM3417 999
99287.STM3417 99287.STM3435 999
99287.STM3435 99287.STM3417 999
99287.STM3417 99287.STM3436 999
99287.STM3436 99287.STM3417 999
99287.STM3417 99287.STM3437 999
99287.STM3437 99287.STM3417 999
99287.STM3417 99287.STM3438 999
99287.STM3438 99287.STM3417 999
99287.STM3417 99287.STM3439 999
99287.STM3439 99287.STM3417 999
99287.STM3417 99287.STM3440 999
99287.STM3440 99287.STM3417 999
99287.STM3417 99287.STM3441 999
99287.STM3441 99287.STM3417 999
99287.STM3417 99287.STM3445 499
99287.STM3445 99287.STM3417 499
99287.STM3417 99287.STM3446 920
99287.STM3446 99287.STM3417 920
99287.STM3417 99287.STM3447 999
99287.STM3447 99287.STM3417 999
99287.STM3417 99287.STM3448 999
99287.STM3448 99287.STM3417 999
99287.STM3417 99287.STM3459 247
99287.STM3459 99287.STM3417 247
99287.STM3417 99287.STM3472 154
99287.STM3472 99287.STM3417 154
99287.STM3417 99287.STM3509 380
99287.STM3509 99287.STM3417 380
99287.STM3417 99287.STM3518 936
99287.STM3518 99287.STM3417 936
99287.STM3417 99287.STM3586 933
99287.STM3586 99287.STM3417 933
99287.STM3417 99287.STM3682 906
99287.STM3682 99287.STM3417 906
99287.STM3417 99287.STM3727 999
99287.STM3727 99287.STM3417 999
99287.STM3417 99287.STM3728 999
99287.STM3728 99287.STM3417 999
99287.STM3417 99287.STM3734 421
99287.STM3734 99287.STM3417 421
99287.STM3417 99287.STM3741 550
99287.STM3741 99287.STM3417 550
99287.STM3417 99287.STM3742 318
99287.STM3742 99287.STM3417 318
99287.STM3417 99287.STM3839 999
99287.STM3839 99287.STM3417 999
99287.STM3417 99287.STM3840 216
99287.STM3840 99287.STM3417 216
99287.STM3417 99287.STM3914 428
99287.STM3914 99287.STM3417 428
99287.STM3417 99287.STM3958 162
99287.STM3958 99287.STM3417 162
99287.STM3417 99287.STM3983 210
99287.STM3983 99287.STM3417 210
99287.STM3417 99287.STM4007 634
99287.STM4007 99287.STM3417 634
99287.STM3417 99287.STM4015 305
99287.STM4015 99287.STM3417 305
99287.STM3417 99287.STM4055 661
99287.STM4055 99287.STM3417 661
99287.STM3417 99287.STM4086 214
99287.STM4086 99287.STM3417 214
99287.STM3417 99287.STM4096 999
99287.STM4096 99287.STM3417 999
99287.STM3417 99287.STM4146 499
99287.STM4146 99287.STM3417 499
99287.STM3417 99287.STM4147 550
99287.STM4147 99287.STM3417 550
99287.STM3417 99287.STM4148 550
99287.STM4148 99287.STM3417 550
99287.STM3417 99287.STM4149 999
99287.STM4149 99287.STM3417 999
99287.STM3417 99287.STM4150 998
99287.STM4150 99287.STM3417 998
99287.STM3417 99287.STM4151 998
99287.STM4151 99287.STM3417 998
99287.STM3417 99287.STM4152 956
99287.STM4152 99287.STM3417 956
99287.STM3417 99287.STM4153 550
99287.STM4153 99287.STM3417 550
99287.STM3417 99287.STM4154 550
99287.STM4154 99287.STM3417 550
99287.STM3417 99287.STM4225 216
99287.STM4225 99287.STM3417 216
99287.STM3417 99287.STM4330 601
99287.STM4330 99287.STM3417 601
99287.STM3417 99287.STM4334 457
99287.STM4334 99287.STM3417 457
99287.STM3417 99287.STM4349 581
99287.STM4349 99287.STM3417 581
99287.STM3417 99287.STM4368 421
99287.STM4368 99287.STM3417 421
99287.STM3417 99287.STM4391 999
99287.STM4391 99287.STM3417 999
99287.STM3417 99287.STM4393 999
99287.STM4393 99287.STM3417 999
99287.STM3417 99287.STM4394 999
99287.STM4394 99287.STM3417 999
99287.STM3417 99287.STM4489 717
99287.STM4489 99287.STM3417 717
99287.STM3417 99287.STM4500 163
99287.STM4500 99287.STM3417 163
99287.STM3417 99287.STM4560 838
99287.STM4560 99287.STM3417 838
99287.STM3417 99287.STM4581 247
99287.STM4581 99287.STM3417 247
99287.STM3418 99287.STM3419 999
99287.STM3419 99287.STM3418 999
99287.STM3418 99287.STM3420 440
99287.STM3420 99287.STM3418 440
99287.STM3418 99287.STM3421 999
99287.STM3421 99287.STM3418 999
99287.STM3418 99287.STM3422 999
99287.STM3422 99287.STM3418 999
99287.STM3418 99287.STM3423 999
99287.STM3423 99287.STM3418 999
99287.STM3418 99287.STM3424 999
99287.STM3424 99287.STM3418 999
99287.STM3418 99287.STM3425 999
99287.STM3425 99287.STM3418 999
99287.STM3418 99287.STM3426 999
99287.STM3426 99287.STM3418 999
99287.STM3418 99287.STM3427 999
99287.STM3427 99287.STM3418 999
99287.STM3418 99287.STM3428 999
99287.STM3428 99287.STM3418 999
99287.STM3418 99287.STM3429 999
99287.STM3429 99287.STM3418 999
99287.STM3418 99287.STM3430 999
99287.STM3430 99287.STM3418 999
99287.STM3418 99287.STM3431 999
99287.STM3431 99287.STM3418 999
99287.STM3418 99287.STM3432 999
99287.STM3432 99287.STM3418 999
99287.STM3418 99287.STM3433 988
99287.STM3433 99287.STM3418 988
99287.STM3418 99287.STM3434 999
99287.STM3434 99287.STM3418 999
99287.STM3418 99287.STM3435 999
99287.STM3435 99287.STM3418 999
99287.STM3418 99287.STM3436 999
99287.STM3436 99287.STM3418 999
99287.STM3418 99287.STM3437 999
99287.STM3437 99287.STM3418 999
99287.STM3418 99287.STM3438 999
99287.STM3438 99287.STM3418 999
99287.STM3418 99287.STM3439 999
99287.STM3439 99287.STM3418 999
99287.STM3418 99287.STM3440 999
99287.STM3440 99287.STM3418 999
99287.STM3418 99287.STM3441 999
99287.STM3441 99287.STM3418 999
99287.STM3418 99287.STM3445 499
99287.STM3445 99287.STM3418 499
99287.STM3418 99287.STM3446 792
99287.STM3446 99287.STM3418 792
99287.STM3418 99287.STM3447 999
99287.STM3447 99287.STM3418 999
99287.STM3418 99287.STM3448 999
99287.STM3448 99287.STM3418 999
99287.STM3418 99287.STM3459 248
99287.STM3459 99287.STM3418 248
99287.STM3418 99287.STM3484 182
99287.STM3484 99287.STM3418 182
99287.STM3418 99287.STM3518 474
99287.STM3518 99287.STM3418 474
99287.STM3418 99287.STM3586 933
99287.STM3586 99287.STM3418 933
99287.STM3418 99287.STM3682 946
99287.STM3682 99287.STM3418 946
99287.STM3418 99287.STM3712 193
99287.STM3712 99287.STM3418 193
99287.STM3418 99287.STM3727 999
99287.STM3727 99287.STM3418 999
99287.STM3418 99287.STM3728 999
99287.STM3728 99287.STM3418 999
99287.STM3418 99287.STM3741 550
99287.STM3741 99287.STM3418 550
99287.STM3418 99287.STM3742 317
99287.STM3742 99287.STM3418 317
99287.STM3418 99287.STM3744 195
99287.STM3744 99287.STM3418 195
99287.STM3418 99287.STM3839 999
99287.STM3839 99287.STM3418 999
99287.STM3418 99287.STM3840 188
99287.STM3840 99287.STM3418 188
99287.STM3418 99287.STM3865 392
99287.STM3865 99287.STM3418 392
99287.STM3418 99287.STM3914 395
99287.STM3914 99287.STM3418 395
99287.STM3418 99287.STM3958 167
99287.STM3958 99287.STM3418 167
99287.STM3418 99287.STM3983 209
99287.STM3983 99287.STM3418 209
99287.STM3418 99287.STM4055 610
99287.STM4055 99287.STM3418 610
99287.STM3418 99287.STM4096 999
99287.STM4096 99287.STM3418 999
99287.STM3418 99287.STM4146 499
99287.STM4146 99287.STM3418 499
99287.STM3418 99287.STM4147 550
99287.STM4147 99287.STM3418 550
99287.STM3418 99287.STM4148 550
99287.STM4148 99287.STM3418 550
99287.STM3418 99287.STM4149 999
99287.STM4149 99287.STM3418 999
99287.STM3418 99287.STM4150 992
99287.STM4150 99287.STM3418 992
99287.STM3418 99287.STM4151 990
99287.STM4151 99287.STM3418 990
99287.STM3418 99287.STM4152 768
99287.STM4152 99287.STM3418 768
99287.STM3418 99287.STM4153 550
99287.STM4153 99287.STM3418 550
99287.STM3418 99287.STM4154 550
99287.STM4154 99287.STM3418 550
99287.STM3418 99287.STM4170 170
99287.STM4170 99287.STM3418 170
99287.STM3418 99287.STM4334 472
99287.STM4334 99287.STM3418 472
99287.STM3418 99287.STM4349 594
99287.STM4349 99287.STM3418 594
99287.STM3418 99287.STM4361 221
99287.STM4361 99287.STM3418 221
99287.STM3418 99287.STM4368 192
99287.STM4368 99287.STM3418 192
99287.STM3418 99287.STM4391 999
99287.STM4391 99287.STM3418 999
99287.STM3418 99287.STM4393 999
99287.STM4393 99287.STM3418 999
99287.STM3418 99287.STM4394 999
99287.STM4394 99287.STM3418 999
99287.STM3418 99287.STM4556 193
99287.STM4556 99287.STM3418 193
99287.STM3418 99287.STM4560 550
99287.STM4560 99287.STM3418 550
99287.STM3418 99287.STM4581 248
99287.STM4581 99287.STM3418 248
99287.STM3419 99287.STM3420 550
99287.STM3420 99287.STM3419 550
99287.STM3419 99287.STM3421 992
99287.STM3421 99287.STM3419 992
99287.STM3419 99287.STM3422 958
99287.STM3422 99287.STM3419 958
99287.STM3419 99287.STM3423 999
99287.STM3423 99287.STM3419 999
99287.STM3419 99287.STM3424 999
99287.STM3424 99287.STM3419 999
99287.STM3419 99287.STM3425 981
99287.STM3425 99287.STM3419 981
99287.STM3419 99287.STM3426 691
99287.STM3426 99287.STM3419 691
99287.STM3419 99287.STM3427 999
99287.STM3427 99287.STM3419 999
99287.STM3419 99287.STM3428 981
99287.STM3428 99287.STM3419 981
99287.STM3419 99287.STM3429 992
99287.STM3429 99287.STM3419 992
99287.STM3419 99287.STM3430 999
99287.STM3430 99287.STM3419 999
99287.STM3419 99287.STM3431 999
99287.STM3431 99287.STM3419 999
99287.STM3419 99287.STM3432 981
99287.STM3432 99287.STM3419 981
99287.STM3419 99287.STM3433 992
99287.STM3433 99287.STM3419 992
99287.STM3419 99287.STM3434 999
99287.STM3434 99287.STM3419 999
99287.STM3419 99287.STM3435 999
99287.STM3435 99287.STM3419 999
99287.STM3419 99287.STM3436 999
99287.STM3436 99287.STM3419 999
99287.STM3419 99287.STM3437 999
99287.STM3437 99287.STM3419 999
99287.STM3419 99287.STM3438 981
99287.STM3438 99287.STM3419 981
99287.STM3419 99287.STM3439 999
99287.STM3439 99287.STM3419 999
99287.STM3419 99287.STM3440 992
99287.STM3440 99287.STM3419 992
99287.STM3419 99287.STM3441 999
99287.STM3441 99287.STM3419 999
99287.STM3419 99287.STM3445 396
99287.STM3445 99287.STM3419 396
99287.STM3419 99287.STM3446 434
99287.STM3446 99287.STM3419 434
99287.STM3419 99287.STM3447 999
99287.STM3447 99287.STM3419 999
99287.STM3419 99287.STM3448 999
99287.STM3448 99287.STM3419 999
99287.STM3419 99287.STM3459 160
99287.STM3459 99287.STM3419 160
99287.STM3419 99287.STM3497 319
99287.STM3497 99287.STM3419 319
99287.STM3419 99287.STM3571 550
99287.STM3571 99287.STM3419 550
99287.STM3419 99287.STM3682 550
99287.STM3682 99287.STM3419 550
99287.STM3419 99287.STM3727 677
99287.STM3727 99287.STM3419 677
99287.STM3419 99287.STM3728 999
99287.STM3728 99287.STM3419 999
99287.STM3419 99287.STM3741 550
99287.STM3741 99287.STM3419 550
99287.STM3419 99287.STM3742 181
99287.STM3742 99287.STM3419 181
99287.STM3419 99287.STM3839 999
99287.STM3839 99287.STM3419 999
99287.STM3419 99287.STM3842 602
99287.STM3842 99287.STM3419 602
99287.STM3419 99287.STM4055 168
99287.STM4055 99287.STM3419 168
99287.STM3419 99287.STM4096 999
99287.STM4096 99287.STM3419 999
99287.STM3419 99287.STM4146 396
99287.STM4146 99287.STM3419 396
99287.STM3419 99287.STM4147 550
99287.STM4147 99287.STM3419 550
99287.STM3419 99287.STM4148 550
99287.STM4148 99287.STM3419 550
99287.STM3419 99287.STM4149 992
99287.STM4149 99287.STM3419 992
99287.STM3419 99287.STM4150 992
99287.STM4150 99287.STM3419 992
99287.STM3419 99287.STM4151 981
99287.STM4151 99287.STM3419 981
99287.STM3419 99287.STM4152 993
99287.STM4152 99287.STM3419 993
99287.STM3419 99287.STM4153 550
99287.STM4153 99287.STM3419 550
99287.STM3419 99287.STM4154 550
99287.STM4154 99287.STM3419 550
99287.STM3419 99287.STM4334 619
99287.STM4334 99287.STM3419 619
99287.STM3419 99287.STM4362 550
99287.STM4362 99287.STM3419 550
99287.STM3419 99287.STM4391 342
99287.STM4391 99287.STM3419 342
99287.STM3419 99287.STM4393 999
99287.STM4393 99287.STM3419 999
99287.STM3419 99287.STM4394 716
99287.STM4394 99287.STM3419 716
99287.STM3419 99287.STM4560 550
99287.STM4560 99287.STM3419 550
99287.STM3419 99287.STM4581 160
99287.STM4581 99287.STM3419 160
99287.STM3420 99287.STM3421 550
99287.STM3421 99287.STM3420 550
99287.STM3420 99287.STM3422 733
99287.STM3422 99287.STM3420 733
99287.STM3420 99287.STM3423 733
99287.STM3423 99287.STM3420 733
99287.STM3420 99287.STM3424 746
99287.STM3424 99287.STM3420 746
99287.STM3420 99287.STM3425 550
99287.STM3425 99287.STM3420 550
99287.STM3420 99287.STM3426 550
99287.STM3426 99287.STM3420 550
99287.STM3420 99287.STM3427 550
99287.STM3427 99287.STM3420 550
99287.STM3420 99287.STM3428 550
99287.STM3428 99287.STM3420 550
99287.STM3420 99287.STM3429 550
99287.STM3429 99287.STM3420 550
99287.STM3420 99287.STM3430 550
99287.STM3430 99287.STM3420 550
99287.STM3420 99287.STM3431 550
99287.STM3431 99287.STM3420 550
99287.STM3420 99287.STM3432 909
99287.STM3432 99287.STM3420 909
99287.STM3420 99287.STM3433 550
99287.STM3433 99287.STM3420 550
99287.STM3420 99287.STM3434 550
99287.STM3434 99287.STM3420 550
99287.STM3420 99287.STM3435 550
99287.STM3435 99287.STM3420 550
99287.STM3420 99287.STM3436 550
99287.STM3436 99287.STM3420 550
99287.STM3420 99287.STM3437 745
99287.STM3437 99287.STM3420 745
99287.STM3420 99287.STM3438 550
99287.STM3438 99287.STM3420 550
99287.STM3420 99287.STM3439 550
99287.STM3439 99287.STM3420 550
99287.STM3420 99287.STM3440 746
99287.STM3440 99287.STM3420 746
99287.STM3420 99287.STM3441 550
99287.STM3441 99287.STM3420 550
99287.STM3420 99287.STM3447 736
99287.STM3447 99287.STM3420 736
99287.STM3420 99287.STM3448 550
99287.STM3448 99287.STM3420 550
99287.STM3420 99287.STM3472 283
99287.STM3472 99287.STM3420 283
99287.STM3420 99287.STM3571 841
99287.STM3571 99287.STM3420 841
99287.STM3420 99287.STM3613 164
99287.STM3613 99287.STM3420 164
99287.STM3420 99287.STM3685 685
99287.STM3685 99287.STM3420 685
99287.STM3420 99287.STM3700 216
99287.STM3700 99287.STM3420 216
99287.STM3420 99287.STM3701 923
99287.STM3701 99287.STM3420 923
99287.STM3420 99287.STM3727 550
99287.STM3727 99287.STM3420 550
99287.STM3420 99287.STM3728 550
99287.STM3728 99287.STM3420 550
99287.STM3420 99287.STM3730 210
99287.STM3730 99287.STM3420 210
99287.STM3420 99287.STM3839 550
99287.STM3839 99287.STM3420 550
99287.STM3420 99287.STM3842 993
99287.STM3842 99287.STM3420 993
99287.STM3420 99287.STM4075 199
99287.STM4075 99287.STM3420 199
99287.STM3420 99287.STM4086 222
99287.STM4086 99287.STM3420 222
