protein1 protein2 combined_score
272620.KPN_02862 272620.KPN_00902 272
272620.KPN_00902 272620.KPN_02876 367
272620.KPN_02876 272620.KPN_00902 367
272620.KPN_00902 272620.KPN_02920 263
272620.KPN_02920 272620.KPN_00902 263
272620.KPN_00902 272620.KPN_03057 279
272620.KPN_03057 272620.KPN_00902 279
272620.KPN_00902 272620.KPN_03119 265
272620.KPN_03119 272620.KPN_00902 265
272620.KPN_00902 272620.KPN_03572 276
272620.KPN_03572 272620.KPN_00902 276
272620.KPN_00902 272620.KPN_03580 601
272620.KPN_03580 272620.KPN_00902 601
272620.KPN_00902 272620.KPN_03680 293
272620.KPN_03680 272620.KPN_00902 293
272620.KPN_00902 272620.KPN_03807 208
272620.KPN_03807 272620.KPN_00902 208
272620.KPN_00902 272620.KPN_03866 162
272620.KPN_03866 272620.KPN_00902 162
272620.KPN_00902 272620.KPN_03877 151
272620.KPN_03877 272620.KPN_00902 151
272620.KPN_00902 272620.KPN_04109 353
272620.KPN_04109 272620.KPN_00902 353
272620.KPN_00902 272620.KPN_04137 380
272620.KPN_04137 272620.KPN_00902 380
272620.KPN_00902 272620.KPN_04138 348
272620.KPN_04138 272620.KPN_00902 348
272620.KPN_00902 272620.KPN_04251 162
272620.KPN_04251 272620.KPN_00902 162
272620.KPN_00902 272620.KPN_04428 338
272620.KPN_04428 272620.KPN_00902 338
272620.KPN_00902 272620.KPN_04572 193
272620.KPN_04572 272620.KPN_00902 193
272620.KPN_00902 272620.KPN_04573 193
272620.KPN_04573 272620.KPN_00902 193
272620.KPN_00902 272620.KPN_04580 215
272620.KPN_04580 272620.KPN_00902 215
272620.KPN_00902 272620.KPN_04683 215
272620.KPN_04683 272620.KPN_00902 215
272620.KPN_00903 272620.KPN_00963 406
272620.KPN_00963 272620.KPN_00903 406
272620.KPN_00903 272620.KPN_00992 198
272620.KPN_00992 272620.KPN_00903 198
272620.KPN_00903 272620.KPN_01036 243
272620.KPN_01036 272620.KPN_00903 243
272620.KPN_00903 272620.KPN_01071 962
272620.KPN_01071 272620.KPN_00903 962
272620.KPN_00903 272620.KPN_01361 408
272620.KPN_01361 272620.KPN_00903 408
272620.KPN_00903 272620.KPN_01463 243
272620.KPN_01463 272620.KPN_00903 243
272620.KPN_00903 272620.KPN_01762 603
272620.KPN_01762 272620.KPN_00903 603
272620.KPN_00903 272620.KPN_01802 408
272620.KPN_01802 272620.KPN_00903 408
272620.KPN_00903 272620.KPN_02037 243
272620.KPN_02037 272620.KPN_00903 243
272620.KPN_00903 272620.KPN_02173 243
272620.KPN_02173 272620.KPN_00903 243
272620.KPN_00903 272620.KPN_02295 859
272620.KPN_02295 272620.KPN_00903 859
272620.KPN_00903 272620.KPN_02326 243
272620.KPN_02326 272620.KPN_00903 243
272620.KPN_00903 272620.KPN_02489 171
272620.KPN_02489 272620.KPN_00903 171
272620.KPN_00903 272620.KPN_02495 171
272620.KPN_02495 272620.KPN_00903 171
272620.KPN_00903 272620.KPN_02680 408
272620.KPN_02680 272620.KPN_00903 408
272620.KPN_00903 272620.KPN_02735 408
272620.KPN_02735 272620.KPN_00903 408
272620.KPN_00903 272620.KPN_02876 997
272620.KPN_02876 272620.KPN_00903 997
272620.KPN_00903 272620.KPN_03339 910
272620.KPN_03339 272620.KPN_00903 910
272620.KPN_00903 272620.KPN_03825 408
272620.KPN_03825 272620.KPN_00903 408
272620.KPN_00903 272620.KPN_03904 171
272620.KPN_03904 272620.KPN_00903 171
272620.KPN_00903 272620.KPN_03962 171
272620.KPN_03962 272620.KPN_00903 171
272620.KPN_00903 272620.KPN_04063 603
272620.KPN_04063 272620.KPN_00903 603
272620.KPN_00903 272620.KPN_04271 992
272620.KPN_04271 272620.KPN_00903 992
272620.KPN_00903 272620.KPN_04416 243
272620.KPN_04416 272620.KPN_00903 243
272620.KPN_00903 272620.KPN_04655 243
272620.KPN_04655 272620.KPN_00903 243
272620.KPN_00903 272620.KPN_04794 243
272620.KPN_04794 272620.KPN_00903 243
272620.KPN_00904 272620.KPN_01449 400
272620.KPN_01449 272620.KPN_00904 400
272620.KPN_00904 272620.KPN_01517 398
272620.KPN_01517 272620.KPN_00904 398
272620.KPN_00904 272620.KPN_01632 402
272620.KPN_01632 272620.KPN_00904 402
272620.KPN_00904 272620.KPN_01695 783
272620.KPN_01695 272620.KPN_00904 783
272620.KPN_00904 272620.KPN_01847 638
272620.KPN_01847 272620.KPN_00904 638
272620.KPN_00904 272620.KPN_02059 242
272620.KPN_02059 272620.KPN_00904 242
272620.KPN_00904 272620.KPN_02060 961
272620.KPN_02060 272620.KPN_00904 961
272620.KPN_00904 272620.KPN_02238 323
272620.KPN_02238 272620.KPN_00904 323
272620.KPN_00904 272620.KPN_02797 638
272620.KPN_02797 272620.KPN_00904 638
272620.KPN_00904 272620.KPN_02907 783
272620.KPN_02907 272620.KPN_00904 783
272620.KPN_00904 272620.KPN_03016 616
272620.KPN_03016 272620.KPN_00904 616
272620.KPN_00904 272620.KPN_03085 795
272620.KPN_03085 272620.KPN_00904 795
272620.KPN_00904 272620.KPN_03126 366
272620.KPN_03126 272620.KPN_00904 366
272620.KPN_00904 272620.KPN_03360 989
272620.KPN_03360 272620.KPN_00904 989
272620.KPN_00904 272620.KPN_03463 462
272620.KPN_03463 272620.KPN_00904 462
272620.KPN_00904 272620.KPN_03644 402
272620.KPN_03644 272620.KPN_00904 402
272620.KPN_00904 272620.KPN_03915 400
272620.KPN_03915 272620.KPN_00904 400
272620.KPN_00904 272620.KPN_03998 366
272620.KPN_03998 272620.KPN_00904 366
272620.KPN_00904 272620.KPN_04073 935
272620.KPN_04073 272620.KPN_00904 935
272620.KPN_00904 272620.KPN_04074 914
272620.KPN_04074 272620.KPN_00904 914
272620.KPN_00904 272620.KPN_04267 914
272620.KPN_04267 272620.KPN_00904 914
272620.KPN_00904 272620.KPN_04268 961
272620.KPN_04268 272620.KPN_00904 961
272620.KPN_00904 272620.KPN_04478 780
272620.KPN_04478 272620.KPN_00904 780
272620.KPN_00904 272620.KPN_04674 403
272620.KPN_04674 272620.KPN_00904 403
272620.KPN_00904 272620.KPN_04736 198
272620.KPN_04736 272620.KPN_00904 198
272620.KPN_00905 272620.KPN_01213 226
272620.KPN_01213 272620.KPN_00905 226
272620.KPN_00905 272620.KPN_01994 271
272620.KPN_01994 272620.KPN_00905 271
272620.KPN_00905 272620.KPN_02114 226
272620.KPN_02114 272620.KPN_00905 226
272620.KPN_00905 272620.KPN_02851 226
272620.KPN_02851 272620.KPN_00905 226
272620.KPN_00905 272620.KPN_02873 214
272620.KPN_02873 272620.KPN_00905 214
272620.KPN_00905 272620.KPN_03880 214
272620.KPN_03880 272620.KPN_00905 214
272620.KPN_00905 272620.KPN_03891 214
272620.KPN_03891 272620.KPN_00905 214
272620.KPN_00905 272620.KPN_04217 271
272620.KPN_04217 272620.KPN_00905 271
272620.KPN_00905 272620.KPN_04514 214
272620.KPN_04514 272620.KPN_00905 214
272620.KPN_00906 272620.KPN_01477 782
272620.KPN_01477 272620.KPN_00906 782
272620.KPN_00906 272620.KPN_01853 354
272620.KPN_01853 272620.KPN_00906 354
272620.KPN_00906 272620.KPN_01866 617
272620.KPN_01866 272620.KPN_00906 617
272620.KPN_00906 272620.KPN_01871 410
272620.KPN_01871 272620.KPN_00906 410
272620.KPN_00906 272620.KPN_01917 362
272620.KPN_01917 272620.KPN_00906 362
272620.KPN_00906 272620.KPN_02666 166
272620.KPN_02666 272620.KPN_00906 166
272620.KPN_00906 272620.KPN_02667 164
272620.KPN_02667 272620.KPN_00906 164
272620.KPN_00906 272620.KPN_02668 164
272620.KPN_02668 272620.KPN_00906 164
272620.KPN_00906 272620.KPN_02669 166
272620.KPN_02669 272620.KPN_00906 166
272620.KPN_00906 272620.KPN_02670 166
272620.KPN_02670 272620.KPN_00906 166
272620.KPN_00906 272620.KPN_02672 166
272620.KPN_02672 272620.KPN_00906 166
272620.KPN_00906 272620.KPN_02675 192
272620.KPN_02675 272620.KPN_00906 192
272620.KPN_00906 272620.KPN_02676 166
272620.KPN_02676 272620.KPN_00906 166
272620.KPN_00906 272620.KPN_02677 166
272620.KPN_02677 272620.KPN_00906 166
272620.KPN_00906 272620.KPN_02678 166
272620.KPN_02678 272620.KPN_00906 166
272620.KPN_00906 272620.KPN_02804 362
272620.KPN_02804 272620.KPN_00906 362
272620.KPN_00906 272620.KPN_02902 442
272620.KPN_02902 272620.KPN_00906 442
272620.KPN_00906 272620.KPN_03049 213
272620.KPN_03049 272620.KPN_00906 213
272620.KPN_00906 272620.KPN_03296 210
272620.KPN_03296 272620.KPN_00906 210
272620.KPN_00906 272620.KPN_03510 188
272620.KPN_03510 272620.KPN_00906 188
272620.KPN_00906 272620.KPN_03937 213
272620.KPN_03937 272620.KPN_00906 213
272620.KPN_00906 272620.KPN_04189 617
272620.KPN_04189 272620.KPN_00906 617
272620.KPN_00906 272620.KPN_04191 759
272620.KPN_04191 272620.KPN_00906 759
272620.KPN_00906 272620.KPN_04622 194
272620.KPN_04622 272620.KPN_00906 194
272620.KPN_00906 272620.KPN_04683 354
272620.KPN_04683 272620.KPN_00906 354
272620.KPN_00907 272620.KPN_00976 175
272620.KPN_00976 272620.KPN_00907 175
272620.KPN_00907 272620.KPN_01021 719
272620.KPN_01021 272620.KPN_00907 719
272620.KPN_00907 272620.KPN_01056 232
272620.KPN_01056 272620.KPN_00907 232
272620.KPN_00907 272620.KPN_01117 345
272620.KPN_01117 272620.KPN_00907 345
272620.KPN_00907 272620.KPN_01354 265
272620.KPN_01354 272620.KPN_00907 265
272620.KPN_00907 272620.KPN_01358 265
272620.KPN_01358 272620.KPN_00907 265
272620.KPN_00907 272620.KPN_01446 597
272620.KPN_01446 272620.KPN_00907 597
272620.KPN_00907 272620.KPN_01870 154
272620.KPN_01870 272620.KPN_00907 154
272620.KPN_00907 272620.KPN_01946 262
272620.KPN_01946 272620.KPN_00907 262
272620.KPN_00907 272620.KPN_01992 302
272620.KPN_01992 272620.KPN_00907 302
272620.KPN_00907 272620.KPN_02090 172
272620.KPN_02090 272620.KPN_00907 172
272620.KPN_00907 272620.KPN_02192 201
272620.KPN_02192 272620.KPN_00907 201
272620.KPN_00907 272620.KPN_02219 808
272620.KPN_02219 272620.KPN_00907 808
272620.KPN_00907 272620.KPN_02220 464
272620.KPN_02220 272620.KPN_00907 464
272620.KPN_00907 272620.KPN_02449 736
272620.KPN_02449 272620.KPN_00907 736
272620.KPN_00907 272620.KPN_02510 228
272620.KPN_02510 272620.KPN_00907 228
272620.KPN_00907 272620.KPN_02559 228
272620.KPN_02559 272620.KPN_00907 228
272620.KPN_00907 272620.KPN_02671 597
272620.KPN_02671 272620.KPN_00907 597
272620.KPN_00907 272620.KPN_02710 232
272620.KPN_02710 272620.KPN_00907 232
272620.KPN_00907 272620.KPN_02802 833
272620.KPN_02802 272620.KPN_00907 833
272620.KPN_00907 272620.KPN_02857 175
272620.KPN_02857 272620.KPN_00907 175
272620.KPN_00907 272620.KPN_02877 627
272620.KPN_02877 272620.KPN_00907 627
272620.KPN_00907 272620.KPN_02907 696
272620.KPN_02907 272620.KPN_00907 696
272620.KPN_00907 272620.KPN_02979 232
272620.KPN_02979 272620.KPN_00907 232
272620.KPN_00907 272620.KPN_03004 186
272620.KPN_03004 272620.KPN_00907 186
272620.KPN_00907 272620.KPN_03057 597
272620.KPN_03057 272620.KPN_00907 597
272620.KPN_00907 272620.KPN_03118 823
272620.KPN_03118 272620.KPN_00907 823
272620.KPN_00907 272620.KPN_03123 338
272620.KPN_03123 272620.KPN_00907 338
272620.KPN_00907 272620.KPN_03124 161
272620.KPN_03124 272620.KPN_00907 161
272620.KPN_00907 272620.KPN_03215 351
272620.KPN_03215 272620.KPN_00907 351
272620.KPN_00907 272620.KPN_03348 232
272620.KPN_03348 272620.KPN_00907 232
272620.KPN_00907 272620.KPN_03410 370
272620.KPN_03410 272620.KPN_00907 370
272620.KPN_00907 272620.KPN_03428 370
272620.KPN_03428 272620.KPN_00907 370
272620.KPN_00907 272620.KPN_03492 351
272620.KPN_03492 272620.KPN_00907 351
272620.KPN_00907 272620.KPN_03560 265
272620.KPN_03560 272620.KPN_00907 265
272620.KPN_00907 272620.KPN_03580 315
272620.KPN_03580 272620.KPN_00907 315
272620.KPN_00907 272620.KPN_03625 833
272620.KPN_03625 272620.KPN_00907 833
272620.KPN_00907 272620.KPN_03752 464
272620.KPN_03752 272620.KPN_00907 464
272620.KPN_00907 272620.KPN_03903 372
272620.KPN_03903 272620.KPN_00907 372
272620.KPN_00907 272620.KPN_03954 186
272620.KPN_03954 272620.KPN_00907 186
272620.KPN_00907 272620.KPN_03996 764
272620.KPN_03996 272620.KPN_00907 764
272620.KPN_00907 272620.KPN_04137 451
272620.KPN_04137 272620.KPN_00907 451
272620.KPN_00907 272620.KPN_04138 461
272620.KPN_04138 272620.KPN_00907 461
272620.KPN_00907 272620.KPN_04178 719
272620.KPN_04178 272620.KPN_00907 719
272620.KPN_00907 272620.KPN_04233 370
272620.KPN_04233 272620.KPN_00907 370
272620.KPN_00907 272620.KPN_04239 454
272620.KPN_04239 272620.KPN_00907 454
272620.KPN_00907 272620.KPN_04249 412
272620.KPN_04249 272620.KPN_00907 412
272620.KPN_00907 272620.KPN_04338 154
272620.KPN_04338 272620.KPN_00907 154
272620.KPN_00907 272620.KPN_04399 746
272620.KPN_04399 272620.KPN_00907 746
272620.KPN_00907 272620.KPN_04482 172
272620.KPN_04482 272620.KPN_00907 172
272620.KPN_00907 272620.KPN_04605 265
272620.KPN_04605 272620.KPN_00907 265
272620.KPN_00907 272620.KPN_04654 398
272620.KPN_04654 272620.KPN_00907 398
272620.KPN_00908 272620.KPN_00915 182
272620.KPN_00915 272620.KPN_00908 182
272620.KPN_00908 272620.KPN_02322 211
272620.KPN_02322 272620.KPN_00908 211
272620.KPN_00908 272620.KPN_03008 239
272620.KPN_03008 272620.KPN_00908 239
272620.KPN_00909 272620.KPN_01139 233
272620.KPN_01139 272620.KPN_00909 233
272620.KPN_00909 272620.KPN_01273 303
272620.KPN_01273 272620.KPN_00909 303
272620.KPN_00909 272620.KPN_01468 344
272620.KPN_01468 272620.KPN_00909 344
272620.KPN_00909 272620.KPN_01541 233
272620.KPN_01541 272620.KPN_00909 233
272620.KPN_00909 272620.KPN_01958 344
272620.KPN_01958 272620.KPN_00909 344
272620.KPN_00909 272620.KPN_02133 214
272620.KPN_02133 272620.KPN_00909 214
272620.KPN_00909 272620.KPN_02200 320
272620.KPN_02200 272620.KPN_00909 320
272620.KPN_00909 272620.KPN_02369 214
272620.KPN_02369 272620.KPN_00909 214
272620.KPN_00909 272620.KPN_02449 211
272620.KPN_02449 272620.KPN_00909 211
272620.KPN_00909 272620.KPN_02519 493
272620.KPN_02519 272620.KPN_00909 493
272620.KPN_00909 272620.KPN_02591 306
272620.KPN_02591 272620.KPN_00909 306
272620.KPN_00909 272620.KPN_02642 233
272620.KPN_02642 272620.KPN_00909 233
272620.KPN_00909 272620.KPN_02834 243
272620.KPN_02834 272620.KPN_00909 243
272620.KPN_00909 272620.KPN_02848 307
272620.KPN_02848 272620.KPN_00909 307
272620.KPN_00909 272620.KPN_02962 237
272620.KPN_02962 272620.KPN_00909 237
272620.KPN_00909 272620.KPN_03006 233
272620.KPN_03006 272620.KPN_00909 233
272620.KPN_00909 272620.KPN_03106 330
272620.KPN_03106 272620.KPN_00909 330
272620.KPN_00909 272620.KPN_03124 306
272620.KPN_03124 272620.KPN_00909 306
272620.KPN_00909 272620.KPN_03126 227
272620.KPN_03126 272620.KPN_00909 227
272620.KPN_00909 272620.KPN_03236 330
272620.KPN_03236 272620.KPN_00909 330
272620.KPN_00909 272620.KPN_03381 330
272620.KPN_03381 272620.KPN_00909 330
272620.KPN_00909 272620.KPN_03586 370
272620.KPN_03586 272620.KPN_00909 370
272620.KPN_00909 272620.KPN_03699 263
272620.KPN_03699 272620.KPN_00909 263
272620.KPN_00909 272620.KPN_03983 344
272620.KPN_03983 272620.KPN_00909 344
272620.KPN_00909 272620.KPN_03996 400
272620.KPN_03996 272620.KPN_00909 400
272620.KPN_00909 272620.KPN_03998 227
272620.KPN_03998 272620.KPN_00909 227
272620.KPN_00909 272620.KPN_04576 330
272620.KPN_04576 272620.KPN_00909 330
272620.KPN_00910 272620.KPN_01084 189
272620.KPN_01084 272620.KPN_00910 189
272620.KPN_00911 272620.KPN_00912 999
272620.KPN_00912 272620.KPN_00911 999
272620.KPN_00911 272620.KPN_00918 229
272620.KPN_00918 272620.KPN_00911 229
272620.KPN_00911 272620.KPN_00919 229
272620.KPN_00919 272620.KPN_00911 229
272620.KPN_00911 272620.KPN_01114 941
272620.KPN_01114 272620.KPN_00911 941
272620.KPN_00911 272620.KPN_01486 587
272620.KPN_01486 272620.KPN_00911 587
272620.KPN_00911 272620.KPN_02526 914
272620.KPN_02526 272620.KPN_00911 914
272620.KPN_00911 272620.KPN_02894 189
272620.KPN_02894 272620.KPN_00911 189
272620.KPN_00911 272620.KPN_03449 999
272620.KPN_03449 272620.KPN_00911 999
272620.KPN_00911 272620.KPN_03672 631
272620.KPN_03672 272620.KPN_00911 631
272620.KPN_00911 272620.KPN_04039 631
272620.KPN_04039 272620.KPN_00911 631
272620.KPN_00911 272620.KPN_04041 587
272620.KPN_04041 272620.KPN_00911 587
272620.KPN_00911 272620.KPN_04431 199
272620.KPN_04431 272620.KPN_00911 199
272620.KPN_00911 272620.KPN_04736 682
272620.KPN_04736 272620.KPN_00911 682
272620.KPN_00911 272620.KPN_04739 587
272620.KPN_04739 272620.KPN_00911 587
272620.KPN_00912 272620.KPN_00969 401
272620.KPN_00969 272620.KPN_00912 401
272620.KPN_00912 272620.KPN_01007 446
272620.KPN_01007 272620.KPN_00912 446
272620.KPN_00912 272620.KPN_01113 556
272620.KPN_01113 272620.KPN_00912 556
272620.KPN_00912 272620.KPN_01114 511
272620.KPN_01114 272620.KPN_00912 511
272620.KPN_00912 272620.KPN_01115 556
272620.KPN_01115 272620.KPN_00912 556
272620.KPN_00912 272620.KPN_01163 176
272620.KPN_01163 272620.KPN_00912 176
272620.KPN_00912 272620.KPN_01291 446
272620.KPN_01291 272620.KPN_00912 446
272620.KPN_00912 272620.KPN_01310 446
272620.KPN_01310 272620.KPN_00912 446
272620.KPN_00912 272620.KPN_01530 560
272620.KPN_01530 272620.KPN_00912 560
272620.KPN_00912 272620.KPN_01775 621
272620.KPN_01775 272620.KPN_00912 621
272620.KPN_00912 272620.KPN_01800 401
272620.KPN_01800 272620.KPN_00912 401
272620.KPN_00912 272620.KPN_01854 404
272620.KPN_01854 272620.KPN_00912 404
272620.KPN_00912 272620.KPN_01855 386
272620.KPN_01855 272620.KPN_00912 386
272620.KPN_00912 272620.KPN_01856 385
272620.KPN_01856 272620.KPN_00912 385
272620.KPN_00912 272620.KPN_01918 404
272620.KPN_01918 272620.KPN_00912 404
272620.KPN_00912 272620.KPN_02019 404
272620.KPN_02019 272620.KPN_00912 404
272620.KPN_00912 272620.KPN_02020 386
272620.KPN_02020 272620.KPN_00912 386
272620.KPN_00912 272620.KPN_02021 385
272620.KPN_02021 272620.KPN_00912 385
272620.KPN_00912 272620.KPN_02022 400
272620.KPN_02022 272620.KPN_00912 400
272620.KPN_00912 272620.KPN_02023 457
272620.KPN_02023 272620.KPN_00912 457
272620.KPN_00912 272620.KPN_02040 401
272620.KPN_02040 272620.KPN_00912 401
272620.KPN_00912 272620.KPN_02106 401
272620.KPN_02106 272620.KPN_00912 401
272620.KPN_00912 272620.KPN_02193 457
272620.KPN_02193 272620.KPN_00912 457
272620.KPN_00912 272620.KPN_02194 400
272620.KPN_02194 272620.KPN_00912 400
272620.KPN_00912 272620.KPN_02195 385
272620.KPN_02195 272620.KPN_00912 385
272620.KPN_00912 272620.KPN_02196 386
272620.KPN_02196 272620.KPN_00912 386
272620.KPN_00912 272620.KPN_02197 446
272620.KPN_02197 272620.KPN_00912 446
272620.KPN_00912 272620.KPN_02221 401
272620.KPN_02221 272620.KPN_00912 401
272620.KPN_00912 272620.KPN_02439 160
272620.KPN_02439 272620.KPN_00912 160
272620.KPN_00912 272620.KPN_02449 317
272620.KPN_02449 272620.KPN_00912 317
272620.KPN_00912 272620.KPN_02535 400
272620.KPN_02535 272620.KPN_00912 400
272620.KPN_00912 272620.KPN_02536 385
272620.KPN_02536 272620.KPN_00912 385
272620.KPN_00912 272620.KPN_02537 458
272620.KPN_02537 272620.KPN_00912 458
272620.KPN_00912 272620.KPN_02538 404
272620.KPN_02538 272620.KPN_00912 404
272620.KPN_00912 272620.KPN_02610 446
272620.KPN_02610 272620.KPN_00912 446
272620.KPN_00912 272620.KPN_02632 941
272620.KPN_02632 272620.KPN_00912 941
272620.KPN_00912 272620.KPN_02756 160
272620.KPN_02756 272620.KPN_00912 160
272620.KPN_00912 272620.KPN_03014 621
272620.KPN_03014 272620.KPN_00912 621
272620.KPN_00912 272620.KPN_03116 722
272620.KPN_03116 272620.KPN_00912 722
272620.KPN_00912 272620.KPN_03236 176
272620.KPN_03236 272620.KPN_00912 176
272620.KPN_00912 272620.KPN_03449 999
272620.KPN_03449 272620.KPN_00912 999
272620.KPN_00912 272620.KPN_03581 560
272620.KPN_03581 272620.KPN_00912 560
272620.KPN_00912 272620.KPN_03657 176
272620.KPN_03657 272620.KPN_00912 176
272620.KPN_00912 272620.KPN_03743 560
272620.KPN_03743 272620.KPN_00912 560
272620.KPN_00912 272620.KPN_03758 175
272620.KPN_03758 272620.KPN_00912 175
272620.KPN_00912 272620.KPN_03829 743
272620.KPN_03829 272620.KPN_00912 743
272620.KPN_00912 272620.KPN_03850 448
272620.KPN_03850 272620.KPN_00912 448
272620.KPN_00912 272620.KPN_03851 386
272620.KPN_03851 272620.KPN_00912 386
272620.KPN_00912 272620.KPN_03852 385
272620.KPN_03852 272620.KPN_00912 385
272620.KPN_00912 272620.KPN_03853 400
272620.KPN_03853 272620.KPN_00912 400
272620.KPN_00912 272620.KPN_03858 256
272620.KPN_03858 272620.KPN_00912 256
272620.KPN_00912 272620.KPN_03877 176
272620.KPN_03877 272620.KPN_00912 176
272620.KPN_00912 272620.KPN_03895 457
272620.KPN_03895 272620.KPN_00912 457
272620.KPN_00912 272620.KPN_03896 400
272620.KPN_03896 272620.KPN_00912 400
272620.KPN_00912 272620.KPN_03897 385
272620.KPN_03897 272620.KPN_00912 385
272620.KPN_00912 272620.KPN_03898 458
272620.KPN_03898 272620.KPN_00912 458
272620.KPN_00912 272620.KPN_03899 404
272620.KPN_03899 272620.KPN_00912 404
272620.KPN_00912 272620.KPN_03986 464
272620.KPN_03986 272620.KPN_00912 464
272620.KPN_00912 272620.KPN_04024 560
272620.KPN_04024 272620.KPN_00912 560
272620.KPN_00912 272620.KPN_04133 743
272620.KPN_04133 272620.KPN_00912 743
272620.KPN_00912 272620.KPN_04411 160
272620.KPN_04411 272620.KPN_00912 160
272620.KPN_00912 272620.KPN_04466 160
272620.KPN_04466 272620.KPN_00912 160
272620.KPN_00912 272620.KPN_04556 175
272620.KPN_04556 272620.KPN_00912 175
272620.KPN_00912 272620.KPN_04741 192
272620.KPN_04741 272620.KPN_00912 192
272620.KPN_00913 272620.KPN_01084 167
272620.KPN_01084 272620.KPN_00913 167
272620.KPN_00913 272620.KPN_01150 500
272620.KPN_01150 272620.KPN_00913 500
272620.KPN_00913 272620.KPN_01220 394
272620.KPN_01220 272620.KPN_00913 394
272620.KPN_00913 272620.KPN_01265 166
272620.KPN_01265 272620.KPN_00913 166
272620.KPN_00913 272620.KPN_01484 308
272620.KPN_01484 272620.KPN_00913 308
272620.KPN_00913 272620.KPN_01970 317
272620.KPN_01970 272620.KPN_00913 317
272620.KPN_00913 272620.KPN_02201 180
272620.KPN_02201 272620.KPN_00913 180
272620.KPN_00913 272620.KPN_02321 226
272620.KPN_02321 272620.KPN_00913 226
272620.KPN_00913 272620.KPN_02470 275
272620.KPN_02470 272620.KPN_00913 275
272620.KPN_00913 272620.KPN_02892 189
272620.KPN_02892 272620.KPN_00913 189
272620.KPN_00913 272620.KPN_02904 150
272620.KPN_02904 272620.KPN_00913 150
272620.KPN_00913 272620.KPN_03094 282
272620.KPN_03094 272620.KPN_00913 282
272620.KPN_00913 272620.KPN_03572 316
272620.KPN_03572 272620.KPN_00913 316
272620.KPN_00913 272620.KPN_03695 447
272620.KPN_03695 272620.KPN_00913 447
272620.KPN_00913 272620.KPN_03725 275
272620.KPN_03725 272620.KPN_00913 275
272620.KPN_00913 272620.KPN_03726 209
272620.KPN_03726 272620.KPN_00913 209
272620.KPN_00913 272620.KPN_03984 214
272620.KPN_03984 272620.KPN_00913 214
272620.KPN_00913 272620.KPN_03997 377
272620.KPN_03997 272620.KPN_00913 377
272620.KPN_00913 272620.KPN_04282 172
272620.KPN_04282 272620.KPN_00913 172
272620.KPN_00913 272620.KPN_04314 214
272620.KPN_04314 272620.KPN_00913 214
272620.KPN_00913 272620.KPN_04365 376
272620.KPN_04365 272620.KPN_00913 376
272620.KPN_00913 272620.KPN_04366 376
272620.KPN_04366 272620.KPN_00913 376
272620.KPN_00913 272620.KPN_04382 154
272620.KPN_04382 272620.KPN_00913 154
272620.KPN_00913 272620.KPN_04570 315
272620.KPN_04570 272620.KPN_00913 315
272620.KPN_00913 272620.KPN_04578 514
272620.KPN_04578 272620.KPN_00913 514
272620.KPN_00914 272620.KPN_00915 994
272620.KPN_00915 272620.KPN_00914 994
272620.KPN_00914 272620.KPN_01041 360
272620.KPN_01041 272620.KPN_00914 360
272620.KPN_00914 272620.KPN_01192 360
272620.KPN_01192 272620.KPN_00914 360
272620.KPN_00914 272620.KPN_01529 360
272620.KPN_01529 272620.KPN_00914 360
272620.KPN_00914 272620.KPN_01819 360
272620.KPN_01819 272620.KPN_00914 360
272620.KPN_00914 272620.KPN_01880 212
272620.KPN_01880 272620.KPN_00914 212
272620.KPN_00914 272620.KPN_01999 219
272620.KPN_01999 272620.KPN_00914 219
272620.KPN_00914 272620.KPN_02138 360
272620.KPN_02138 272620.KPN_00914 360
272620.KPN_00914 272620.KPN_02139 360
272620.KPN_02139 272620.KPN_00914 360
272620.KPN_00914 272620.KPN_02214 212
272620.KPN_02214 272620.KPN_00914 212
272620.KPN_00914 272620.KPN_02384 360
272620.KPN_02384 272620.KPN_00914 360
272620.KPN_00914 272620.KPN_02706 360
272620.KPN_02706 272620.KPN_00914 360
272620.KPN_00914 272620.KPN_02915 360
272620.KPN_02915 272620.KPN_00914 360
272620.KPN_00914 272620.KPN_03350 360
272620.KPN_03350 272620.KPN_00914 360
272620.KPN_00914 272620.KPN_03501 360
272620.KPN_03501 272620.KPN_00914 360
272620.KPN_00914 272620.KPN_03588 189
272620.KPN_03588 272620.KPN_00914 189
272620.KPN_00914 272620.KPN_03616 209
272620.KPN_03616 272620.KPN_00914 209
272620.KPN_00914 272620.KPN_03633 490
272620.KPN_03633 272620.KPN_00914 490
272620.KPN_00914 272620.KPN_03634 490
272620.KPN_03634 272620.KPN_00914 490
272620.KPN_00914 272620.KPN_03644 676
272620.KPN_03644 272620.KPN_00914 676
272620.KPN_00914 272620.KPN_03658 360
272620.KPN_03658 272620.KPN_00914 360
272620.KPN_00914 272620.KPN_03760 207
272620.KPN_03760 272620.KPN_00914 207
272620.KPN_00914 272620.KPN_03808 239
272620.KPN_03808 272620.KPN_00914 239
272620.KPN_00914 272620.KPN_04137 360
272620.KPN_04137 272620.KPN_00914 360
272620.KPN_00914 272620.KPN_04139 360
272620.KPN_04139 272620.KPN_00914 360
272620.KPN_00914 272620.KPN_04301 360
272620.KPN_04301 272620.KPN_00914 360
272620.KPN_00914 272620.KPN_04329 360
272620.KPN_04329 272620.KPN_00914 360
